,Fruit,Full filename,File
3453,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/118_100.jpg,118_100.jpg
17698,Grape White,./data/fruits/fruits-360/Training/Grape White/146_100.jpg,146_100.jpg
42871,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_236_100.jpg,r_236_100.jpg
960,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_2_100.jpg,r_2_100.jpg
32079,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/r_300_100.jpg,r_300_100.jpg
36349,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/11_100.jpg,11_100.jpg
5790,Apricot,./data/fruits/fruits-360/Training/Apricot/r_125_100.jpg,r_125_100.jpg
13521,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_103_100.jpg,r_103_100.jpg
6050,Avocado,./data/fruits/fruits-360/Training/Avocado/138_100.jpg,138_100.jpg
31669,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/153_100.jpg,153_100.jpg
14865,Cocos,./data/fruits/fruits-360/Training/Cocos/25_100.jpg,25_100.jpg
19787,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/309_100.jpg,309_100.jpg
26774,Maracuja,./data/fruits/fruits-360/Training/Maracuja/214_100.jpg,214_100.jpg
25687,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_130_100.jpg,r_130_100.jpg
36331,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/103_100.jpg,103_100.jpg
20996,Guava,./data/fruits/fruits-360/Training/Guava/r_38_100.jpg,r_38_100.jpg
11811,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_113_100.jpg,r2_113_100.jpg
19799,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/42_100.jpg,42_100.jpg
10357,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/133_100.jpg,133_100.jpg
39897,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r_131_100.jpg,r_131_100.jpg
13759,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_95_100.jpg,r_95_100.jpg
39063,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_87_100.jpg,r_87_100.jpg
11733,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/305_100.jpg,305_100.jpg
7434,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/116_100.jpg,116_100.jpg
15240,Dates,./data/fruits/fruits-360/Training/Dates/180_100.jpg,180_100.jpg
5231,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_46_100.jpg,r2_46_100.jpg
18195,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/152_100.jpg,152_100.jpg
46714,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r_254_100.jpg,r_254_100.jpg
48511,Walnut,./data/fruits/fruits-360/Training/Walnut/r2_213_100.jpg,r2_213_100.jpg
2412,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/r_289_100.jpg,r_289_100.jpg
20582,Guava,./data/fruits/fruits-360/Training/Guava/11_100.jpg,11_100.jpg
16087,Granadilla,./data/fruits/fruits-360/Training/Granadilla/r_311_100.jpg,r_311_100.jpg
37682,Plum,./data/fruits/fruits-360/Training/Plum/r_250_100.jpg,r_250_100.jpg
12520,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/88_100.jpg,88_100.jpg
21207,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/272_100.jpg,272_100.jpg
26333,Mango,./data/fruits/fruits-360/Training/Mango/r_314_100.jpg,r_314_100.jpg
15803,Granadilla,./data/fruits/fruits-360/Training/Granadilla/228_100.jpg,228_100.jpg
48722,Walnut,./data/fruits/fruits-360/Training/Walnut/r_157_100.jpg,r_157_100.jpg
21649,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/244_100.jpg,244_100.jpg
24375,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_292_100.jpg,r_292_100.jpg
33802,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/r_325_100.jpg,r_325_100.jpg
4022,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/290_100.jpg,290_100.jpg
42431,Salak,./data/fruits/fruits-360/Training/Salak/r_57_100.jpg,r_57_100.jpg
36295,Pineapple,./data/fruits/fruits-360/Training/Pineapple/r_59_100.jpg,r_59_100.jpg
35204,Physalis,./data/fruits/fruits-360/Training/Physalis/r_239_100.jpg,r_239_100.jpg
1265,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_131_100.jpg,r_131_100.jpg
32270,Pear,./data/fruits/fruits-360/Training/Pear/251_100.jpg,251_100.jpg
42816,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_187_100.jpg,r_187_100.jpg
1892,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/r_263_100.jpg,r_263_100.jpg
1683,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/287_100.jpg,287_100.jpg
31950,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/r_185_100.jpg,r_185_100.jpg
18345,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/60_100.jpg,60_100.jpg
10298,Carambula,./data/fruits/fruits-360/Training/Carambula/r_80_100.jpg,r_80_100.jpg
2148,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/272_100.jpg,272_100.jpg
29726,Papaya,./data/fruits/fruits-360/Training/Papaya/r_174_100.jpg,r_174_100.jpg
28463,Nectarine,./data/fruits/fruits-360/Training/Nectarine/132_100.jpg,132_100.jpg
40053,Quince,./data/fruits/fruits-360/Training/Quince/132_100.jpg,132_100.jpg
36959,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/284_100.jpg,284_100.jpg
19761,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/266_100.jpg,266_100.jpg
45707,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r2_229_100.jpg,r2_229_100.jpg
23593,Lemon,./data/fruits/fruits-360/Training/Lemon/215_100.jpg,215_100.jpg
42857,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_223_100.jpg,r_223_100.jpg
12555,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/r_134_100.jpg,r_134_100.jpg
47218,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/r_27_100.jpg,r_27_100.jpg
26748,Maracuja,./data/fruits/fruits-360/Training/Maracuja/188_100.jpg,188_100.jpg
6880,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/r_314_100.jpg,r_314_100.jpg
6055,Avocado,./data/fruits/fruits-360/Training/Avocado/142_100.jpg,142_100.jpg
43937,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/8_100.jpg,8_100.jpg
1241,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_10_100.jpg,r_10_100.jpg
47426,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/226_100.jpg,226_100.jpg
42376,Salak,./data/fruits/fruits-360/Training/Salak/r_299_100.jpg,r_299_100.jpg
31065,Peach 2,./data/fruits/fruits-360/Training/Peach 2/38_100.jpg,38_100.jpg
12834,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/152_100.jpg,152_100.jpg
6323,Avocado,./data/fruits/fruits-360/Training/Avocado/r_220_100.jpg,r_220_100.jpg
36722,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_276_100.jpg,r_276_100.jpg
44248,Tangelo,./data/fruits/fruits-360/Training/Tangelo/16_100.jpg,16_100.jpg
20441,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_200_100.jpg,r_200_100.jpg
43646,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_33_100.jpg,r_33_100.jpg
5147,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_18_100.jpg,r2_18_100.jpg
34245,Pear Williams,./data/fruits/fruits-360/Training/Pear Williams/r_289_100.jpg,r_289_100.jpg
19226,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/22_100.jpg,22_100.jpg
34440,Pepino,./data/fruits/fruits-360/Training/Pepino/176_100.jpg,176_100.jpg
46575,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r2_89_100.jpg,r2_89_100.jpg
21053,Guava,./data/fruits/fruits-360/Training/Guava/r_8_100.jpg,r_8_100.jpg
24274,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_172_100.jpg,r_172_100.jpg
21493,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/r_64_100.jpg,r_64_100.jpg
27579,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r2_297_100.jpg,r2_297_100.jpg
7659,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_34_100.jpg,r2_34_100.jpg
49,Apple Braeburn,./data/fruits/fruits-360/Training/Apple Braeburn/144_100.jpg,144_100.jpg
30191,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_156_100.jpg,r_156_100.jpg
43693,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_76_100.jpg,r_76_100.jpg
23879,Lemon,./data/fruits/fruits-360/Training/Lemon/r_306_100.jpg,r_306_100.jpg
36093,Pineapple,./data/fruits/fruits-360/Training/Pineapple/r_121_100.jpg,r_121_100.jpg
2558,Apple Red 1,./data/fruits/fruits-360/Training/Apple Red 1/199_100.jpg,199_100.jpg
703,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/290_100.jpg,290_100.jpg
45491,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/216_100.jpg,216_100.jpg
47629,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/r_171_100.jpg,r_171_100.jpg
33735,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/r_265_100.jpg,r_265_100.jpg
4023,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/291_100.jpg,291_100.jpg
24761,Limes,./data/fruits/fruits-360/Training/Limes/r_162_100.jpg,r_162_100.jpg
26110,Mango,./data/fruits/fruits-360/Training/Mango/48_100.jpg,48_100.jpg
46614,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r_125_100.jpg,r_125_100.jpg
7995,Banana Red,./data/fruits/fruits-360/Training/Banana Red/264_100.jpg,264_100.jpg
21213,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/279_100.jpg,279_100.jpg
33571,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/295_100.jpg,295_100.jpg
24216,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_114_100.jpg,r_114_100.jpg
7552,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/88_100.jpg,88_100.jpg
25458,Mandarine,./data/fruits/fruits-360/Training/Mandarine/128_100.jpg,128_100.jpg
8821,Cactus fruit,./data/fruits/fruits-360/Training/Cactus fruit/r_76_100.jpg,r_76_100.jpg
46392,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r2_159_100.jpg,r2_159_100.jpg
30948,Peach 2,./data/fruits/fruits-360/Training/Peach 2/220_100.jpg,220_100.jpg
5128,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_153_100.jpg,r2_153_100.jpg
40586,Rambutan,./data/fruits/fruits-360/Training/Rambutan/231_100.jpg,231_100.jpg
1402,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_255_100.jpg,r_255_100.jpg
19936,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/r_237_100.jpg,r_237_100.jpg
35639,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/r_178_100.jpg,r_178_100.jpg
9585,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_100_100.jpg,r_100_100.jpg
38564,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r2_30_100.jpg,r2_30_100.jpg
48167,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/r_98_100.jpg,r_98_100.jpg
2986,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/140_100.jpg,140_100.jpg
25229,Lychee,./data/fruits/fruits-360/Training/Lychee/r_146_100.jpg,r_146_100.jpg
17693,Grape White,./data/fruits/fruits-360/Training/Grape White/141_100.jpg,141_100.jpg
42164,Salak,./data/fruits/fruits-360/Training/Salak/38_100.jpg,38_100.jpg
33540,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/266_100.jpg,266_100.jpg
11575,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/158_100.jpg,158_100.jpg
10013,Carambula,./data/fruits/fruits-360/Training/Carambula/324_100.jpg,324_100.jpg
14996,Cocos,./data/fruits/fruits-360/Training/Cocos/r_190_100.jpg,r_190_100.jpg
14075,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r_123_100.jpg,r_123_100.jpg
39200,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/20_100.jpg,20_100.jpg
40324,Quince,./data/fruits/fruits-360/Training/Quince/r_153_100.jpg,r_153_100.jpg
45953,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r_237_100.jpg,r_237_100.jpg
24414,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_67_100.jpg,r_67_100.jpg
16412,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/388_100.jpg,388_100.jpg
36185,Pineapple,./data/fruits/fruits-360/Training/Pineapple/r_247_100.jpg,r_247_100.jpg
13047,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/r_130_100.jpg,r_130_100.jpg
3063,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/20_100.jpg,20_100.jpg
13848,Chestnut,./data/fruits/fruits-360/Training/Chestnut/34_100.jpg,34_100.jpg
8953,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/24_100.jpg,24_100.jpg
43633,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r_317_100.jpg,r_317_100.jpg
35196,Physalis,./data/fruits/fruits-360/Training/Physalis/r_231_100.jpg,r_231_100.jpg
40435,Quince,./data/fruits/fruits-360/Training/Quince/r_27_100.jpg,r_27_100.jpg
30223,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_188_100.jpg,r_188_100.jpg
18400,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/r_114_100.jpg,r_114_100.jpg
46635,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r_144_100.jpg,r_144_100.jpg
36681,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_213_100.jpg,r_213_100.jpg
45110,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r2_34_100.jpg,r2_34_100.jpg
27732,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r_196_100.jpg,r_196_100.jpg
39424,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/r_207_100.jpg,r_207_100.jpg
13812,Chestnut,./data/fruits/fruits-360/Training/Chestnut/168_100.jpg,168_100.jpg
2954,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/111_100.jpg,111_100.jpg
47330,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/117_100.jpg,117_100.jpg
22270,Kaki,./data/fruits/fruits-360/Training/Kaki/r_105_100.jpg,r_105_100.jpg
18918,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/r_197_100.jpg,r_197_100.jpg
39593,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/122_100.jpg,122_100.jpg
11994,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_57_100.jpg,r2_57_100.jpg
42989,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/16_100.jpg,16_100.jpg
43065,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/238_100.jpg,238_100.jpg
37046,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/82_100.jpg,82_100.jpg
36665,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/r_196_100.jpg,r_196_100.jpg
6036,Avocado,./data/fruits/fruits-360/Training/Avocado/125_100.jpg,125_100.jpg
44636,Tangelo,./data/fruits/fruits-360/Training/Tangelo/r_57_100.jpg,r_57_100.jpg
43758,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/14_100.jpg,14_100.jpg
39245,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/250_100.jpg,250_100.jpg
20722,Guava,./data/fruits/fruits-360/Training/Guava/248_100.jpg,248_100.jpg
7981,Banana Red,./data/fruits/fruits-360/Training/Banana Red/251_100.jpg,251_100.jpg
2889,Apple Red 1,./data/fruits/fruits-360/Training/Apple Red 1/r_275_100.jpg,r_275_100.jpg
36009,Pineapple,./data/fruits/fruits-360/Training/Pineapple/319_100.jpg,319_100.jpg
19561,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_42_100.jpg,r_42_100.jpg
28972,Orange,./data/fruits/fruits-360/Training/Orange/148_100.jpg,148_100.jpg
42962,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_318_100.jpg,r_318_100.jpg
41244,Raspberry,./data/fruits/fruits-360/Training/Raspberry/7_100.jpg,7_100.jpg
47497,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/308_100.jpg,308_100.jpg
3782,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_24_100.jpg,r_24_100.jpg
8410,Cactus fruit,./data/fruits/fruits-360/Training/Cactus fruit/149_100.jpg,149_100.jpg
23997,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/136_100.jpg,136_100.jpg
23598,Lemon,./data/fruits/fruits-360/Training/Lemon/21_100.jpg,21_100.jpg
16258,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/192_100.jpg,192_100.jpg
43235,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_123_100.jpg,r2_123_100.jpg
43201,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/8_100.jpg,8_100.jpg
32611,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/116_100.jpg,116_100.jpg
3820,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_284_100.jpg,r_284_100.jpg
14496,Clementine,./data/fruits/fruits-360/Training/Clementine/r_133_100.jpg,r_133_100.jpg
16040,Granadilla,./data/fruits/fruits-360/Training/Granadilla/r_234_100.jpg,r_234_100.jpg
41971,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/r_72_100.jpg,r_72_100.jpg
41577,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/177_100.jpg,177_100.jpg
2813,Apple Red 1,./data/fruits/fruits-360/Training/Apple Red 1/r_206_100.jpg,r_206_100.jpg
18859,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/85_100.jpg,85_100.jpg
40081,Quince,./data/fruits/fruits-360/Training/Quince/184_100.jpg,184_100.jpg
15968,Granadilla,./data/fruits/fruits-360/Training/Granadilla/r_162_100.jpg,r_162_100.jpg
3745,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/r_216_100.jpg,r_216_100.jpg
11199,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r2_227_100.jpg,r2_227_100.jpg
31767,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/241_100.jpg,241_100.jpg
40163,Quince,./data/fruits/fruits-360/Training/Quince/265_100.jpg,265_100.jpg
16583,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/59_100.jpg,59_100.jpg
11980,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_44_100.jpg,r2_44_100.jpg
46898,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/221_100.jpg,221_100.jpg
8143,Banana Red,./data/fruits/fruits-360/Training/Banana Red/r_191_100.jpg,r_191_100.jpg
29653,Papaya,./data/fruits/fruits-360/Training/Papaya/r_108_100.jpg,r_108_100.jpg
22967,Kiwi,./data/fruits/fruits-360/Training/Kiwi/r_314_100.jpg,r_314_100.jpg
26628,Mangostan,./data/fruits/fruits-360/Training/Mangostan/r_196_100.jpg,r_196_100.jpg
47454,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/264_100.jpg,264_100.jpg
4956,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/264_100.jpg,264_100.jpg
18473,Grape White 2,./data/fruits/fruits-360/Training/Grape White 2/r_184_100.jpg,r_184_100.jpg
35386,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/138_100.jpg,138_100.jpg
24590,Limes,./data/fruits/fruits-360/Training/Limes/303_100.jpg,303_100.jpg
21789,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_113_100.jpg,r_113_100.jpg
46440,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/r2_202_100.jpg,r2_202_100.jpg
15500,Dates,./data/fruits/fruits-360/Training/Dates/r_172_100.jpg,r_172_100.jpg
27626,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r2_43_100.jpg,r2_43_100.jpg
31041,Peach 2,./data/fruits/fruits-360/Training/Peach 2/309_100.jpg,309_100.jpg
8286,Banana Red,./data/fruits/fruits-360/Training/Banana Red/r_33_100.jpg,r_33_100.jpg
29520,Papaya,./data/fruits/fruits-360/Training/Papaya/20_100.jpg,20_100.jpg
12487,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/51_100.jpg,51_100.jpg
9874,Carambula,./data/fruits/fruits-360/Training/Carambula/15_100.jpg,15_100.jpg
45680,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/r2_202_100.jpg,r2_202_100.jpg
20395,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_15_100.jpg,r_15_100.jpg
21926,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_276_100.jpg,r_276_100.jpg
24560,Limes,./data/fruits/fruits-360/Training/Limes/277_100.jpg,277_100.jpg
32602,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/108_100.jpg,108_100.jpg
17656,Grape White,./data/fruits/fruits-360/Training/Grape White/108_100.jpg,108_100.jpg
47405,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/185_100.jpg,185_100.jpg
2330,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/r_214_100.jpg,r_214_100.jpg
26840,Maracuja,./data/fruits/fruits-360/Training/Maracuja/280_100.jpg,280_100.jpg
35385,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/137_100.jpg,137_100.jpg
39123,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/140_100.jpg,140_100.jpg
44691,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/106_100.jpg,106_100.jpg
19040,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/r_308_100.jpg,r_308_100.jpg
37284,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/r_76_100.jpg,r_76_100.jpg
16422,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/3_100.jpg,3_100.jpg
2140,Apple Granny Smith,./data/fruits/fruits-360/Training/Apple Granny Smith/265_100.jpg,265_100.jpg
26379,Mango,./data/fruits/fruits-360/Training/Mango/r_63_100.jpg,r_63_100.jpg
32535,Pear,./data/fruits/fruits-360/Training/Pear/r_269_100.jpg,r_269_100.jpg
13761,Cherry Wax Yellow,./data/fruits/fruits-360/Training/Cherry Wax Yellow/r_97_100.jpg,r_97_100.jpg
33252,Pear Kaiser,./data/fruits/fruits-360/Training/Pear Kaiser/r_124_100.jpg,r_124_100.jpg
25845,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_286_100.jpg,r_286_100.jpg
9083,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/71_100.jpg,71_100.jpg
33308,Pear Kaiser,./data/fruits/fruits-360/Training/Pear Kaiser/r_180_100.jpg,r_180_100.jpg
14112,Chestnut,./data/fruits/fruits-360/Training/Chestnut/r_160_100.jpg,r_160_100.jpg
38933,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_212_100.jpg,r_212_100.jpg
41840,Redcurrant,./data/fruits/fruits-360/Training/Redcurrant/r_218_100.jpg,r_218_100.jpg
28286,Mulberry,./data/fruits/fruits-360/Training/Mulberry/r_244_100.jpg,r_244_100.jpg
24580,Limes,./data/fruits/fruits-360/Training/Limes/295_100.jpg,295_100.jpg
44893,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/66_100.jpg,66_100.jpg
31200,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r2_226_100.jpg,r2_226_100.jpg
37613,Plum,./data/fruits/fruits-360/Training/Plum/r_189_100.jpg,r_189_100.jpg
