,Fruit,Full filename,File
7608,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_14_100.jpg,r2_14_100.jpg
5990,Apricot,./data/fruits/fruits-360/Training/Apricot/r_305_100.jpg,r_305_100.jpg
40714,Rambutan,./data/fruits/fruits-360/Training/Rambutan/59_100.jpg,59_100.jpg
1280,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_145_100.jpg,r_145_100.jpg
11877,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r2_20_100.jpg,r2_20_100.jpg
21460,Hazelnut,./data/fruits/fruits-360/Training/Hazelnut/r_284_100.jpg,r_284_100.jpg
9187,Cantaloupe 1,./data/fruits/fruits-360/Training/Cantaloupe 1/r_220_100.jpg,r_220_100.jpg
19169,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/153_100.jpg,153_100.jpg
17140,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/r_84_100.jpg,r_84_100.jpg
42971,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/153_100.jpg,153_100.jpg
16522,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/507_100.jpg,507_100.jpg
48635,Walnut,./data/fruits/fruits-360/Training/Walnut/r2_65_100.jpg,r2_65_100.jpg
23477,Lemon,./data/fruits/fruits-360/Training/Lemon/110_100.jpg,110_100.jpg
47736,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/r_324_100.jpg,r_324_100.jpg
5731,Apricot,./data/fruits/fruits-360/Training/Apricot/294_100.jpg,294_100.jpg
25704,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_146_100.jpg,r_146_100.jpg
6561,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/285_100.jpg,285_100.jpg
40286,Quince,./data/fruits/fruits-360/Training/Quince/r_119_100.jpg,r_119_100.jpg
32997,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/r_275_100.jpg,r_275_100.jpg
19567,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_4_100.jpg,r_4_100.jpg
12169,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r_223_100.jpg,r_223_100.jpg
38043,Plum 2,./data/fruits/fruits-360/Training/Plum 2/r_168_100.jpg,r_168_100.jpg
34589,Pepino,./data/fruits/fruits-360/Training/Pepino/320_100.jpg,320_100.jpg
19486,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/r_209_100.jpg,r_209_100.jpg
7675,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_54_100.jpg,r2_54_100.jpg
12489,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/53_100.jpg,53_100.jpg
15932,Granadilla,./data/fruits/fruits-360/Training/Granadilla/r_103_100.jpg,r_103_100.jpg
44260,Tangelo,./data/fruits/fruits-360/Training/Tangelo/180_100.jpg,180_100.jpg
1331,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_191_100.jpg,r_191_100.jpg
39707,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/87_100.jpg,87_100.jpg
8309,Banana Red,./data/fruits/fruits-360/Training/Banana Red/r_54_100.jpg,r_54_100.jpg
7270,Banana,./data/fruits/fruits-360/Training/Banana/r_194_100.jpg,r_194_100.jpg
38811,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r3_58_100.jpg,r3_58_100.jpg
38713,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r3_207_100.jpg,r3_207_100.jpg
26801,Maracuja,./data/fruits/fruits-360/Training/Maracuja/241_100.jpg,241_100.jpg
26364,Mango,./data/fruits/fruits-360/Training/Mango/r_4_100.jpg,r_4_100.jpg
4394,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/138_100.jpg,138_100.jpg
1696,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/299_100.jpg,299_100.jpg
24548,Limes,./data/fruits/fruits-360/Training/Limes/264_100.jpg,264_100.jpg
26001,Mango,./data/fruits/fruits-360/Training/Mango/211_100.jpg,211_100.jpg
11047,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/5_100.jpg,5_100.jpg
32604,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/10_100.jpg,10_100.jpg
17414,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/r_109_100.jpg,r_109_100.jpg
16055,Granadilla,./data/fruits/fruits-360/Training/Granadilla/r_249_100.jpg,r_249_100.jpg
6145,Avocado,./data/fruits/fruits-360/Training/Avocado/223_100.jpg,223_100.jpg
33136,Pear Kaiser,./data/fruits/fruits-360/Training/Pear Kaiser/176_100.jpg,176_100.jpg
1565,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/180_100.jpg,180_100.jpg
5472,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r_39_100.jpg,r_39_100.jpg
12421,Cherry Wax Black,./data/fruits/fruits-360/Training/Cherry Wax Black/287_100.jpg,287_100.jpg
24367,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/r_284_100.jpg,r_284_100.jpg
20888,Guava,./data/fruits/fruits-360/Training/Guava/r_190_100.jpg,r_190_100.jpg
29989,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/249_100.jpg,249_100.jpg
47502,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/314_100.jpg,314_100.jpg
23558,Lemon,./data/fruits/fruits-360/Training/Lemon/184_100.jpg,184_100.jpg
40169,Quince,./data/fruits/fruits-360/Training/Quince/271_100.jpg,271_100.jpg
47894,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/18_100.jpg,18_100.jpg
35261,Physalis,./data/fruits/fruits-360/Training/Physalis/r_296_100.jpg,r_296_100.jpg
7995,Banana Red,./data/fruits/fruits-360/Training/Banana Red/264_100.jpg,264_100.jpg
29833,Papaya,./data/fruits/fruits-360/Training/Papaya/r_270_100.jpg,r_270_100.jpg
5072,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_102_100.jpg,r2_102_100.jpg
10265,Carambula,./data/fruits/fruits-360/Training/Carambula/r_50_100.jpg,r_50_100.jpg
45565,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/67_100.jpg,67_100.jpg
42872,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_237_100.jpg,r_237_100.jpg
39126,Pomegranate,./data/fruits/fruits-360/Training/Pomegranate/143_100.jpg,143_100.jpg
27594,Melon Piel de Sapo,./data/fruits/fruits-360/Training/Melon Piel de Sapo/r2_30_100.jpg,r2_30_100.jpg
21951,Huckleberry,./data/fruits/fruits-360/Training/Huckleberry/r_302_100.jpg,r_302_100.jpg
23680,Lemon,./data/fruits/fruits-360/Training/Lemon/294_100.jpg,294_100.jpg
35570,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/79_100.jpg,79_100.jpg
34598,Pepino,./data/fruits/fruits-360/Training/Pepino/33_100.jpg,33_100.jpg
4178,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/r_202_100.jpg,r_202_100.jpg
7519,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/58_100.jpg,58_100.jpg
12783,Cherry Wax Red,./data/fruits/fruits-360/Training/Cherry Wax Red/102_100.jpg,102_100.jpg
1111,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/214_100.jpg,214_100.jpg
19885,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/r_142_100.jpg,r_142_100.jpg
11041,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/54_100.jpg,54_100.jpg
45215,Tomato 1,./data/fruits/fruits-360/Training/Tomato 1/r_138_100.jpg,r_138_100.jpg
38047,Plum 2,./data/fruits/fruits-360/Training/Plum 2/r_171_100.jpg,r_171_100.jpg
44173,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/r_72_100.jpg,r_72_100.jpg
6568,Avocado ripe,./data/fruits/fruits-360/Training/Avocado ripe/291_100.jpg,291_100.jpg
43107,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/2_100.jpg,2_100.jpg
42859,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_225_100.jpg,r_225_100.jpg
30925,Peach 2,./data/fruits/fruits-360/Training/Peach 2/199_100.jpg,199_100.jpg
4609,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/r_10_100.jpg,r_10_100.jpg
18081,Grape White,./data/fruits/fruits-360/Training/Grape White/r_323_100.jpg,r_323_100.jpg
9688,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/r_263_100.jpg,r_263_100.jpg
37334,Plum,./data/fruits/fruits-360/Training/Plum/120_100.jpg,120_100.jpg
17261,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/193_100.jpg,193_100.jpg
30052,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/305_100.jpg,305_100.jpg
47397,Tomato Cherry Red,./data/fruits/fruits-360/Training/Tomato Cherry Red/178_100.jpg,178_100.jpg
18766,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/27_100.jpg,27_100.jpg
14618,Clementine,./data/fruits/fruits-360/Training/Clementine/r_268_100.jpg,r_268_100.jpg
11700,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/276_100.jpg,276_100.jpg
47145,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/r_185_100.jpg,r_185_100.jpg
3023,Apple Red 2,./data/fruits/fruits-360/Training/Apple Red 2/174_100.jpg,174_100.jpg
16285,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/221_100.jpg,221_100.jpg
20358,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/r_126_100.jpg,r_126_100.jpg
37466,Plum,./data/fruits/fruits-360/Training/Plum/23_100.jpg,23_100.jpg
11519,Cherry 2,./data/fruits/fruits-360/Training/Cherry 2/r_317_100.jpg,r_317_100.jpg
7619,Banana Lady Finger,./data/fruits/fruits-360/Training/Banana Lady Finger/r2_164_100.jpg,r2_164_100.jpg
33146,Pear Kaiser,./data/fruits/fruits-360/Training/Pear Kaiser/186_100.jpg,186_100.jpg
8104,Banana Red,./data/fruits/fruits-360/Training/Banana Red/76_100.jpg,76_100.jpg
5103,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r2_130_100.jpg,r2_130_100.jpg
32553,Pear,./data/fruits/fruits-360/Training/Pear/r_285_100.jpg,r_285_100.jpg
1316,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_178_100.jpg,r_178_100.jpg
25435,Mandarine,./data/fruits/fruits-360/Training/Mandarine/107_100.jpg,107_100.jpg
40651,Rambutan,./data/fruits/fruits-360/Training/Rambutan/296_100.jpg,296_100.jpg
42954,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_310_100.jpg,r_310_100.jpg
1870,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/r_243_100.jpg,r_243_100.jpg
1514,Apple Golden 3,./data/fruits/fruits-360/Training/Apple Golden 3/134_100.jpg,134_100.jpg
47301,Tomato 4,./data/fruits/fruits-360/Training/Tomato 4/r_90_100.jpg,r_90_100.jpg
19676,Grapefruit Pink,./data/fruits/fruits-360/Training/Grapefruit Pink/184_100.jpg,184_100.jpg
4719,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/r_209_100.jpg,r_209_100.jpg
11734,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/306_100.jpg,306_100.jpg
8334,Banana Red,./data/fruits/fruits-360/Training/Banana Red/r_77_100.jpg,r_77_100.jpg
10350,Cherry 1,./data/fruits/fruits-360/Training/Cherry 1/127_100.jpg,127_100.jpg
29390,Orange,./data/fruits/fruits-360/Training/Orange/r_314_100.jpg,r_314_100.jpg
35492,Physalis with Husk,./data/fruits/fruits-360/Training/Physalis with Husk/274_100.jpg,274_100.jpg
881,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_229_100.jpg,r_229_100.jpg
19310,Grape White 4,./data/fruits/fruits-360/Training/Grape White 4/325_100.jpg,325_100.jpg
4502,Apple Red Yellow 1,./data/fruits/fruits-360/Training/Apple Red Yellow 1/235_100.jpg,235_100.jpg
886,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/r_233_100.jpg,r_233_100.jpg
22777,Kiwi,./data/fruits/fruits-360/Training/Kiwi/r_143_100.jpg,r_143_100.jpg
9348,Cantaloupe 2,./data/fruits/fruits-360/Training/Cantaloupe 2/10_100.jpg,10_100.jpg
5501,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r_65_100.jpg,r_65_100.jpg
20293,Grapefruit White,./data/fruits/fruits-360/Training/Grapefruit White/28_100.jpg,28_100.jpg
37286,Pitahaya Red,./data/fruits/fruits-360/Training/Pitahaya Red/r_78_100.jpg,r_78_100.jpg
29847,Papaya,./data/fruits/fruits-360/Training/Papaya/r_283_100.jpg,r_283_100.jpg
26625,Mangostan,./data/fruits/fruits-360/Training/Mangostan/r_193_100.jpg,r_193_100.jpg
18686,Grape White 3,./data/fruits/fruits-360/Training/Grape White 3/203_100.jpg,203_100.jpg
17827,Grape White,./data/fruits/fruits-360/Training/Grape White/292_100.jpg,292_100.jpg
43373,Strawberry Wedge,./data/fruits/fruits-360/Training/Strawberry Wedge/r2_293_100.jpg,r2_293_100.jpg
1318,Apple Golden 2,./data/fruits/fruits-360/Training/Apple Golden 2/r_17_100.jpg,r_17_100.jpg
40246,Quince,./data/fruits/fruits-360/Training/Quince/81_100.jpg,81_100.jpg
22235,Kaki,./data/fruits/fruits-360/Training/Kaki/71_100.jpg,71_100.jpg
45592,Tomato 2,./data/fruits/fruits-360/Training/Tomato 2/91_100.jpg,91_100.jpg
41478,Raspberry,./data/fruits/fruits-360/Training/Raspberry/r_85_100.jpg,r_85_100.jpg
33434,Pear Monster,./data/fruits/fruits-360/Training/Pear Monster/169_100.jpg,169_100.jpg
25201,Lychee,./data/fruits/fruits-360/Training/Lychee/r_118_100.jpg,r_118_100.jpg
22720,Kiwi,./data/fruits/fruits-360/Training/Kiwi/290_100.jpg,290_100.jpg
46263,Tomato 3,./data/fruits/fruits-360/Training/Tomato 3/279_100.jpg,279_100.jpg
4898,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/176_100.jpg,176_100.jpg
31911,Peach Flat,./data/fruits/fruits-360/Training/Peach Flat/r_14_100.jpg,r_14_100.jpg
13789,Chestnut,./data/fruits/fruits-360/Training/Chestnut/139_100.jpg,139_100.jpg
23980,Lemon Meyer,./data/fruits/fruits-360/Training/Lemon Meyer/120_100.jpg,120_100.jpg
7393,Banana,./data/fruits/fruits-360/Training/Banana/r_7_100.jpg,r_7_100.jpg
30164,Passion Fruit,./data/fruits/fruits-360/Training/Passion Fruit/r_129_100.jpg,r_129_100.jpg
17358,Grape Pink,./data/fruits/fruits-360/Training/Grape Pink/280_100.jpg,280_100.jpg
48564,Walnut,./data/fruits/fruits-360/Training/Walnut/r2_297_100.jpg,r2_297_100.jpg
16212,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/136_100.jpg,136_100.jpg
39577,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/106_100.jpg,106_100.jpg
3524,Apple Red 3,./data/fruits/fruits-360/Training/Apple Red 3/182_100.jpg,182_100.jpg
44087,Tamarillo,./data/fruits/fruits-360/Training/Tamarillo/r_281_100.jpg,r_281_100.jpg
16333,Grape Blue,./data/fruits/fruits-360/Training/Grape Blue/271_100.jpg,271_100.jpg
40007,Pomelo Sweetie,./data/fruits/fruits-360/Training/Pomelo Sweetie/r_70_100.jpg,r_70_100.jpg
31247,Peach 2,./data/fruits/fruits-360/Training/Peach 2/r2_275_100.jpg,r2_275_100.jpg
32818,Pear Abate,./data/fruits/fruits-360/Training/Pear Abate/81_100.jpg,81_100.jpg
4054,Apple Red Delicious,./data/fruits/fruits-360/Training/Apple Red Delicious/47_100.jpg,47_100.jpg
592,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/190_100.jpg,190_100.jpg
21015,Guava,./data/fruits/fruits-360/Training/Guava/r_55_100.jpg,r_55_100.jpg
27975,Mulberry,./data/fruits/fruits-360/Training/Mulberry/137_100.jpg,137_100.jpg
39037,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r_63_100.jpg,r_63_100.jpg
38745,Plum 3,./data/fruits/fruits-360/Training/Plum 3/r3_239_100.jpg,r3_239_100.jpg
25703,Mandarine,./data/fruits/fruits-360/Training/Mandarine/r_145_100.jpg,r_145_100.jpg
5395,Apple Red Yellow 2,./data/fruits/fruits-360/Training/Apple Red Yellow 2/r_194_100.jpg,r_194_100.jpg
649,Apple Golden 1,./data/fruits/fruits-360/Training/Apple Golden 1/241_100.jpg,241_100.jpg
12227,Cherry Rainier,./data/fruits/fruits-360/Training/Cherry Rainier/r_281_100.jpg,r_281_100.jpg
8830,Cactus fruit,./data/fruits/fruits-360/Training/Cactus fruit/r_85_100.jpg,r_85_100.jpg
42816,Strawberry,./data/fruits/fruits-360/Training/Strawberry/r_187_100.jpg,r_187_100.jpg
37992,Plum 2,./data/fruits/fruits-360/Training/Plum 2/r_121_100.jpg,r_121_100.jpg
14262,Clementine,./data/fruits/fruits-360/Training/Clementine/174_100.jpg,174_100.jpg
22307,Kaki,./data/fruits/fruits-360/Training/Kaki/r_18_100.jpg,r_18_100.jpg
6263,Avocado,./data/fruits/fruits-360/Training/Avocado/r_167_100.jpg,r_167_100.jpg
34423,Pepino,./data/fruits/fruits-360/Training/Pepino/160_100.jpg,160_100.jpg
31035,Peach 2,./data/fruits/fruits-360/Training/Peach 2/302_100.jpg,302_100.jpg
40970,Rambutan,./data/fruits/fruits-360/Training/Rambutan/r_71_100.jpg,r_71_100.jpg
20974,Guava,./data/fruits/fruits-360/Training/Guava/r_313_100.jpg,r_313_100.jpg
36454,Pineapple Mini,./data/fruits/fruits-360/Training/Pineapple Mini/234_100.jpg,234_100.jpg
47972,Tomato Maroon,./data/fruits/fruits-360/Training/Tomato Maroon/42_100.jpg,42_100.jpg
23654,Lemon,./data/fruits/fruits-360/Training/Lemon/270_100.jpg,270_100.jpg
17978,Grape White,./data/fruits/fruits-360/Training/Grape White/r_219_100.jpg,r_219_100.jpg
26918,Maracuja,./data/fruits/fruits-360/Training/Maracuja/63_100.jpg,63_100.jpg
